submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemNr,languages,measure,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,trialNR
208,66,,observation,Graduated High-school,174320,1667318419102,1667318244782,female,spaceColony,1,english,justification,5eb2695f1745801c7c919e35,636141e18bde5c688dbd13c5,62e8e1ca5c8e225c556e0af8,"based on scientific findings teh yield if you cultivated both, would be greater",32560,1
208,66,,observation,Graduated High-school,174320,1667318419102,1667318244782,female,spaceColony,1,english,relation,5eb2695f1745801c7c919e35,636141e18bde5c688dbd13c5,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",36807,2
208,66,,observation,Graduated High-school,174320,1667318419102,1667318244782,female,spaceColony,1,english,ralocrop,5eb2695f1745801c7c919e35,636141e18bde5c688dbd13c5,62e8e1ca5c8e225c556e0af8,association,22503,3
225,47,n/a,intervention,Graduated College,137488,1667318438854,1667318301366,male,spaceColony,1,English,choice,5dd56b0bb0438951fd535966,636141dd4495343d370b434f,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,44415,0
225,47,n/a,intervention,Graduated College,137488,1667318438854,1667318301366,male,spaceColony,1,English,justification,5dd56b0bb0438951fd535966,636141dd4495343d370b434f,62e8e1ca5c8e225c556e0af8,since everything would be scarce for resources I think I would do everything I could to ensure the highest yield possible to ensure survival,51780,1
225,47,n/a,intervention,Graduated College,137488,1667318438854,1667318301366,male,spaceColony,1,English,relation,5dd56b0bb0438951fd535966,636141dd4495343d370b434f,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",6585,2
225,47,n/a,intervention,Graduated College,137488,1667318438854,1667318301366,male,spaceColony,1,English,ralocrop,5dd56b0bb0438951fd535966,636141dd4495343d370b434f,62e8e1ca5c8e225c556e0af8,intervention,17098,3
226,35,,intervention,Graduated High-school,159512,1667318430440,1667318270928,male,spaceColony,1,English ,choice,574335552171b9000e3be630,636141f8f6d60d7e4501bd3f,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,72484,0
226,35,,intervention,Graduated High-school,159512,1667318430440,1667318270928,male,spaceColony,1,English ,justification,574335552171b9000e3be630,636141f8f6d60d7e4501bd3f,62e8e1ca5c8e225c556e0af8,It grows better woth the other plant ,19142,1
226,35,,intervention,Graduated High-school,159512,1667318430440,1667318270928,male,spaceColony,1,English ,relation,574335552171b9000e3be630,636141f8f6d60d7e4501bd3f,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",15790,2
226,35,,intervention,Graduated High-school,159512,1667318430440,1667318270928,male,spaceColony,1,English ,ralocrop,574335552171b9000e3be630,636141f8f6d60d7e4501bd3f,62e8e1ca5c8e225c556e0af8,association,18647,3
241,58,,association,Graduated College,195732,1667318459505,1667318263773,male,spaceColony,1,English ,choice,5cd310705882710018e544b0,636141e265aa0615917017f8,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,37768,0
241,58,,association,Graduated College,195732,1667318459505,1667318263773,male,spaceColony,1,English ,justification,5cd310705882710018e544b0,636141e265aa0615917017f8,62e8e1ca5c8e225c556e0af8,"Until we understand the relationship between the two plants, it is wise to be cautious.",48293,1
241,58,,association,Graduated College,195732,1667318459505,1667318263773,male,spaceColony,1,English ,relation,5cd310705882710018e544b0,636141e265aa0615917017f8,62e8e1ca5c8e225c556e0af8,Cultivation of ralocrop is easy and cheap.,64428,2
241,58,,association,Graduated College,195732,1667318459505,1667318263773,male,spaceColony,1,English ,ralocrop,5cd310705882710018e544b0,636141e265aa0615917017f8,62e8e1ca5c8e225c556e0af8,association,13849,3
243,43,none,intervention,Graduated High-school,225271,1667318467845,1667318242574,female,spaceColony,1,English,choice,570ce93891c7b5000e005a0e,636141dceec3578346935ea5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,52260,0
243,43,none,intervention,Graduated High-school,225271,1667318467845,1667318242574,female,spaceColony,1,English,justification,570ce93891c7b5000e005a0e,636141dceec3578346935ea5,62e8e1ca5c8e225c556e0af8,to ensure survival a good supply of xeliherb is required so growing ralocrop even just a small amount would help,77541,1
243,43,none,intervention,Graduated High-school,225271,1667318467845,1667318242574,female,spaceColony,1,English,relation,570ce93891c7b5000e005a0e,636141dceec3578346935ea5,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",29860,2
243,43,none,intervention,Graduated High-school,225271,1667318467845,1667318242574,female,spaceColony,1,English,ralocrop,570ce93891c7b5000e005a0e,636141dceec3578346935ea5,62e8e1ca5c8e225c556e0af8,intervention,34284,3
246,53,No,observation,Higher degree,216447,1667318469881,1667318253434,female,spaceColony,1,English,choice,6082c37809793130ca4b3f0e,636141e97ba671f9f7189d0b,62e8e1ca5c8e225c556e0af8,only xeliherb,61869,0
246,53,No,observation,Higher degree,216447,1667318469881,1667318253434,female,spaceColony,1,English,justification,6082c37809793130ca4b3f0e,636141e97ba671f9f7189d0b,62e8e1ca5c8e225c556e0af8,It is too costly to harvest the other plant and they are only in need of the first plant. There does not seem to be any conclusion that the costly plant serves a purpose for the planet.,72227,1
246,53,No,observation,Higher degree,216447,1667318469881,1667318253434,female,spaceColony,1,English,relation,6082c37809793130ca4b3f0e,636141e97ba671f9f7189d0b,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",23420,2
246,53,No,observation,Higher degree,216447,1667318469881,1667318253434,female,spaceColony,1,English,ralocrop,6082c37809793130ca4b3f0e,636141e97ba671f9f7189d0b,62e8e1ca5c8e225c556e0af8,observation,24935,3
249,38,,intervention,Graduated High-school,244700,1667318485816,1667318241116,female,spaceColony,1,English,choice,5b5e0e86902ad10001cfcc59,636141dc62f569800f01bd7e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,66346,0
249,38,,intervention,Graduated High-school,244700,1667318485816,1667318241116,female,spaceColony,1,English,justification,5b5e0e86902ad10001cfcc59,636141dc62f569800f01bd7e,62e8e1ca5c8e225c556e0af8,Because ralocrop appears to be helpful towards cultivating the xeliherb which is greatly needed,19373,1
249,38,,intervention,Graduated High-school,244700,1667318485816,1667318241116,female,spaceColony,1,English,relation,5b5e0e86902ad10001cfcc59,636141dc62f569800f01bd7e,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",27655,2
249,38,,intervention,Graduated High-school,244700,1667318485816,1667318241116,female,spaceColony,1,English,ralocrop,5b5e0e86902ad10001cfcc59,636141dc62f569800f01bd7e,62e8e1ca5c8e225c556e0af8,intervention,7917,3
251,28,,association,Higher degree,208307,1667318483948,1667318275641,female,spaceColony,1,English,choice,5895ecee215bed0001e4f32e,636142059c8b9f5a3f50afd6,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,89883,0
251,28,,association,Higher degree,208307,1667318483948,1667318275641,female,spaceColony,1,English,justification,5895ecee215bed0001e4f32e,636142059c8b9f5a3f50afd6,62e8e1ca5c8e225c556e0af8,"I chose to also cultivate ralocrop because it will increase the amount of xeliherb and that is essential. It would be disastrous if there was a shortage of xeliherb so althought ralocrop is an additional expense, it is worth it.",59821,1
251,28,,association,Higher degree,208307,1667318483948,1667318275641,female,spaceColony,1,English,relation,5895ecee215bed0001e4f32e,636142059c8b9f5a3f50afd6,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",23652,2
251,28,,association,Higher degree,208307,1667318483948,1667318275641,female,spaceColony,1,English,ralocrop,5895ecee215bed0001e4f32e,636142059c8b9f5a3f50afd6,62e8e1ca5c8e225c556e0af8,association,17941,3
211,66,,association,Graduated College,163225,1667318424734,1667318261509,female,spaceColony,1,English ,choice,60ce6af707bcd42cbc885210,636141ee46d83c3be09ab52c,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,42040,0
211,66,,association,Graduated College,163225,1667318424734,1667318261509,female,spaceColony,1,English ,justification,60ce6af707bcd42cbc885210,636141ee46d83c3be09ab52c,62e8e1ca5c8e225c556e0af8,The one plant needs the other in order to thrive so you must have one in order to successfully grow the other ,57439,1
211,66,,association,Graduated College,163225,1667318424734,1667318261509,female,spaceColony,1,English ,relation,60ce6af707bcd42cbc885210,636141ee46d83c3be09ab52c,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",31781,2
211,66,,association,Graduated College,163225,1667318424734,1667318261509,female,spaceColony,1,English ,ralocrop,60ce6af707bcd42cbc885210,636141ee46d83c3be09ab52c,62e8e1ca5c8e225c556e0af8,observation,11487,3
217,60,,observation,Higher degree,153865,1667318433162,1667318279297,male,spaceColony,1,English,choice,5dc151136bba9b0b6d979aa8,636141fd02fc2a420c55d3b5,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,35240,0
217,60,,observation,Higher degree,153865,1667318433162,1667318279297,male,spaceColony,1,English,justification,5dc151136bba9b0b6d979aa8,636141fd02fc2a420c55d3b5,62e8e1ca5c8e225c556e0af8,The yield increase would hopefully out way the water use the lower yield without co-cultivation,64529,1
217,60,,observation,Higher degree,153865,1667318433162,1667318279297,male,spaceColony,1,English,relation,5dc151136bba9b0b6d979aa8,636141fd02fc2a420c55d3b5,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",17848,2
217,60,,observation,Higher degree,153865,1667318433162,1667318279297,male,spaceColony,1,English,ralocrop,5dc151136bba9b0b6d979aa8,636141fd02fc2a420c55d3b5,62e8e1ca5c8e225c556e0af8,association,17064,3
253,68,none,observation,Graduated High-school,235558,1667318502686,1667318267128,female,spaceColony,1,English,choice,5c2a1f3667d56300016a3b97,636141f4ff0525f8e89ffb2c,62e8e1ca5c8e225c556e0af8,only xeliherb,76954,0
253,68,none,observation,Graduated High-school,235558,1667318502686,1667318267128,female,spaceColony,1,English,justification,5c2a1f3667d56300016a3b97,636141f4ff0525f8e89ffb2c,62e8e1ca5c8e225c556e0af8,cultivation should increase yields even without the other plant thereby saving water and other resources ,65266,1
253,68,none,observation,Graduated High-school,235558,1667318502686,1667318267128,female,spaceColony,1,English,relation,5c2a1f3667d56300016a3b97,636141f4ff0525f8e89ffb2c,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",25476,2
253,68,none,observation,Graduated High-school,235558,1667318502686,1667318267128,female,spaceColony,1,English,ralocrop,5c2a1f3667d56300016a3b97,636141f4ff0525f8e89ffb2c,62e8e1ca5c8e225c556e0af8,association,24597,3
292,40,,observation,Graduated High-school,292298,1667318700250,1667318407952,male,spaceColony,1,English,choice,55b424e1fdf99b526efcf8d0,636141e1f3a067119d0b437f,62e8e1ca5c8e225c556e0af8,only xeliherb,107727,0
292,40,,observation,Graduated High-school,292298,1667318700250,1667318407952,male,spaceColony,1,English,justification,55b424e1fdf99b526efcf8d0,636141e1f3a067119d0b437f,62e8e1ca5c8e225c556e0af8,"Xeliherb is the only one that is needed and the other plant is expensive to harvest, so this is the only option that makes sense to me. ",58387,1
292,40,,observation,Graduated High-school,292298,1667318700250,1667318407952,male,spaceColony,1,English,relation,55b424e1fdf99b526efcf8d0,636141e1f3a067119d0b437f,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",69509,2
292,40,,observation,Graduated High-school,292298,1667318700250,1667318407952,male,spaceColony,1,English,ralocrop,55b424e1fdf99b526efcf8d0,636141e1f3a067119d0b437f,62e8e1ca5c8e225c556e0af8,observation,26270,3
294,44,,intervention,Higher degree,442668,1667318675156,1667318232488,female,spaceColony,1,English,choice,5f6067975552dc000aa21f2a,636141e881c42bb98ff7de85,62e8e1ca5c8e225c556e0af8,only xeliherb,75519,0
294,44,,intervention,Higher degree,442668,1667318675156,1667318232488,female,spaceColony,1,English,justification,5f6067975552dc000aa21f2a,636141e881c42bb98ff7de85,62e8e1ca5c8e225c556e0af8,"as xeliherb requires less power and energy, i will cultivate only xeliherb",57320,1
294,44,,intervention,Higher degree,442668,1667318675156,1667318232488,female,spaceColony,1,English,relation,5f6067975552dc000aa21f2a,636141e881c42bb98ff7de85,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",257614,2
294,44,,intervention,Higher degree,442668,1667318675156,1667318232488,female,spaceColony,1,English,ralocrop,5f6067975552dc000aa21f2a,636141e881c42bb98ff7de85,62e8e1ca5c8e225c556e0af8,observation,27872,3
295,26,,observation,Graduated High-school,154168,1667318806022,1667318651854,female,spaceColony,1,english,choice,6143217abd754c7495d8d3f7,636142034495343d370b4356,62e8e1ca5c8e225c556e0af8,only xeliherb,38225,0
295,26,,observation,Graduated High-school,154168,1667318806022,1667318651854,female,spaceColony,1,english,justification,6143217abd754c7495d8d3f7,636142034495343d370b4356,62e8e1ca5c8e225c556e0af8,i would choose this as the benefits outweigh the cost of using both,52767,1
295,26,,observation,Graduated High-school,154168,1667318806022,1667318651854,female,spaceColony,1,english,relation,6143217abd754c7495d8d3f7,636142034495343d370b4356,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",21565,2
295,26,,observation,Graduated High-school,154168,1667318806022,1667318651854,female,spaceColony,1,english,ralocrop,6143217abd754c7495d8d3f7,636142034495343d370b4356,62e8e1ca5c8e225c556e0af8,observation,14036,3
296,79,,observation,Graduated College,400799,1667318810172,1667318409373,male,spaceColony,1,English ,choice,59bb9e3a178f1b0001828b12,636141ebe4d3a0103b55d349,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,73275,0
296,79,,observation,Graduated College,400799,1667318810172,1667318409373,male,spaceColony,1,English ,justification,59bb9e3a178f1b0001828b12,636141ebe4d3a0103b55d349,62e8e1ca5c8e225c556e0af8,"Although it is costly to cultivate ralocrop, it may be worth it to increase the yield of xeliherb, the seeds of which are essential to our survival. We ",178535,1
296,79,,observation,Graduated College,400799,1667318810172,1667318409373,male,spaceColony,1,English ,relation,59bb9e3a178f1b0001828b12,636141ebe4d3a0103b55d349,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",77587,2
296,79,,observation,Graduated College,400799,1667318810172,1667318409373,male,spaceColony,1,English ,ralocrop,59bb9e3a178f1b0001828b12,636141ebe4d3a0103b55d349,62e8e1ca5c8e225c556e0af8,association,32149,3
216,37,,intervention,Graduated High-school,160874,1667318432922,1667318272048,female,spaceColony,1,english,choice,5d193535601cd70017727028,636141ee2568a27c491c981d,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43446,0
216,37,,intervention,Graduated High-school,160874,1667318432922,1667318272048,female,spaceColony,1,english,justification,5d193535601cd70017727028,636141ee2568a27c491c981d,62e8e1ca5c8e225c556e0af8,"xeliherb only grows sparcly, so we need ralocrop to get a bigger supply",49266,1
216,37,,intervention,Graduated High-school,160874,1667318432922,1667318272048,female,spaceColony,1,english,relation,5d193535601cd70017727028,636141ee2568a27c491c981d,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",24579,2
216,37,,intervention,Graduated High-school,160874,1667318432922,1667318272048,female,spaceColony,1,english,ralocrop,5d193535601cd70017727028,636141ee2568a27c491c981d,62e8e1ca5c8e225c556e0af8,intervention,18441,3
220,53,,intervention,Graduated College,161530,1667318434364,1667318272834,female,spaceColony,1,English,choice,613791ef07e699be4ebd53f8,636141f6c62f4f0642b33f16,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,32655,0
220,53,,intervention,Graduated College,161530,1667318434364,1667318272834,female,spaceColony,1,English,justification,613791ef07e699be4ebd53f8,636141f6c62f4f0642b33f16,62e8e1ca5c8e225c556e0af8,"Although corelation dosen't always equal causation, without any extra information I am making a hunch that they do.",63160,1
220,53,,intervention,Graduated College,161530,1667318434364,1667318272834,female,spaceColony,1,English,relation,613791ef07e699be4ebd53f8,636141f6c62f4f0642b33f16,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",18743,2
220,53,,intervention,Graduated College,161530,1667318434364,1667318272834,female,spaceColony,1,English,ralocrop,613791ef07e699be4ebd53f8,636141f6c62f4f0642b33f16,62e8e1ca5c8e225c556e0af8,observation,19972,3
223,40,,observation,Graduated High-school,160744,1667318435873,1667318275129,male,spaceColony,1,English,choice,614dd661c1fb4b13a7e99d64,636141fe41a15b80cd12fef4,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,43226,0
223,40,,observation,Graduated High-school,160744,1667318435873,1667318275129,male,spaceColony,1,English,justification,614dd661c1fb4b13a7e99d64,636141fe41a15b80cd12fef4,62e8e1ca5c8e225c556e0af8,"I would think you could fund the costs for awhile until you stock pile the Xeliherb, then pull back and simply re-seed what you have. Spareness of the Xeliherb would make expansion and simple living harder.",66372,1
223,40,,observation,Graduated High-school,160744,1667318435873,1667318275129,male,spaceColony,1,English,relation,614dd661c1fb4b13a7e99d64,636141fe41a15b80cd12fef4,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",27159,2
223,40,,observation,Graduated High-school,160744,1667318435873,1667318275129,male,spaceColony,1,English,ralocrop,614dd661c1fb4b13a7e99d64,636141fe41a15b80cd12fef4,62e8e1ca5c8e225c556e0af8,observation,13616,3
228,48,,intervention,Graduated College,200674,1667318442416,1667318241742,female,spaceColony,1,English,choice,59d3ef2c078dbe000195117f,636141df330f4b7b765b775f,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,71993,0
228,48,,intervention,Graduated College,200674,1667318442416,1667318241742,female,spaceColony,1,English,justification,59d3ef2c078dbe000195117f,636141df330f4b7b765b775f,62e8e1ca5c8e225c556e0af8,If I dont cultivate ralocrop we will have a sparse amount of xeliberb and this probably wont be enough for the colonists to survive.,64165,1
228,48,,intervention,Graduated College,200674,1667318442416,1667318241742,female,spaceColony,1,English,relation,59d3ef2c078dbe000195117f,636141df330f4b7b765b775f,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",31766,2
228,48,,intervention,Graduated College,200674,1667318442416,1667318241742,female,spaceColony,1,English,ralocrop,59d3ef2c078dbe000195117f,636141df330f4b7b765b775f,62e8e1ca5c8e225c556e0af8,intervention,12652,3
238,78,,intervention,Graduated High-school,197972,1667318453623,1667318255651,male,spaceColony,1,english,choice,5d52e15363bdb100010883f1,636141eb5f81451cc18363f8,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,45616,0
238,78,,intervention,Graduated High-school,197972,1667318453623,1667318255651,male,spaceColony,1,english,justification,5d52e15363bdb100010883f1,636141eb5f81451cc18363f8,62e8e1ca5c8e225c556e0af8,The growing of both would produce the highest yield allowing a change of choice once a store of xekiherb had been established,78383,1
238,78,,intervention,Graduated High-school,197972,1667318453623,1667318255651,male,spaceColony,1,english,relation,5d52e15363bdb100010883f1,636141eb5f81451cc18363f8,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",19297,2
238,78,,intervention,Graduated High-school,197972,1667318453623,1667318255651,male,spaceColony,1,english,ralocrop,5d52e15363bdb100010883f1,636141eb5f81451cc18363f8,62e8e1ca5c8e225c556e0af8,association,17344,3
239,29,,association,Graduated College,178330,1667318456727,1667318278397,male,spaceColony,1,English,choice,594ec90eca6e670001b2c184,636141fbb305968ab919fd53,62e8e1ca5c8e225c556e0af8,only xeliherb,62168,0
239,29,,association,Graduated College,178330,1667318456727,1667318278397,male,spaceColony,1,English,justification,594ec90eca6e670001b2c184,636141fbb305968ab919fd53,62e8e1ca5c8e225c556e0af8,"The cost of ralocrop and lack of benefits for planting it, makes unnecessary to grow both crops.",58867,1
239,29,,association,Graduated College,178330,1667318456727,1667318278397,male,spaceColony,1,English,relation,594ec90eca6e670001b2c184,636141fbb305968ab919fd53,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",11647,2
239,29,,association,Graduated College,178330,1667318456727,1667318278397,male,spaceColony,1,English,ralocrop,594ec90eca6e670001b2c184,636141fbb305968ab919fd53,62e8e1ca5c8e225c556e0af8,association,15727,3
260,51,it was interesting,intervention,Graduated College,271041,1667318515187,1667318244146,female,spaceColony,1,English,choice,60b8f2c365ec36a3395896b6,636141e081c42bb98ff7de83,62e8e1ca5c8e225c556e0af8,only xeliherb,63383,0
260,51,it was interesting,intervention,Graduated College,271041,1667318515187,1667318244146,female,spaceColony,1,English,justification,60b8f2c365ec36a3395896b6,636141e081c42bb98ff7de83,62e8e1ca5c8e225c556e0af8,"I would initially only cultivate xeliherb and see if we could experiment with ways to make it grow better and faster. If this did not work I would cultivate the other planet with the other crop as well, but I think it is worth experimenting with just cultivating the one crop first.",89243,1
260,51,it was interesting,intervention,Graduated College,271041,1667318515187,1667318244146,female,spaceColony,1,English,relation,60b8f2c365ec36a3395896b6,636141e081c42bb98ff7de83,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",26717,2
260,51,it was interesting,intervention,Graduated College,271041,1667318515187,1667318244146,female,spaceColony,1,English,ralocrop,60b8f2c365ec36a3395896b6,636141e081c42bb98ff7de83,62e8e1ca5c8e225c556e0af8,intervention,25901,3
264,53,,intervention,Higher degree,259028,1667318526318,1667318267290,female,spaceColony,1,Englsih,choice,62b2d042ae6609abd802aa95,636141f41017e167e75b7795,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,51280,0
264,53,,intervention,Higher degree,259028,1667318526318,1667318267290,female,spaceColony,1,Englsih,justification,62b2d042ae6609abd802aa95,636141f41017e167e75b7795,62e8e1ca5c8e225c556e0af8,I would do this in order to maximise the xeliherb crop which is essential for survival because if that fails there is no survival or mission. I think it is a wise investment at least until a regularly guaranteed xeliherb crop is in place.,109865,1
264,53,,intervention,Higher degree,259028,1667318526318,1667318267290,female,spaceColony,1,Englsih,relation,62b2d042ae6609abd802aa95,636141f41017e167e75b7795,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",50533,2
264,53,,intervention,Higher degree,259028,1667318526318,1667318267290,female,spaceColony,1,Englsih,ralocrop,62b2d042ae6609abd802aa95,636141f41017e167e75b7795,62e8e1ca5c8e225c556e0af8,intervention,18343,3
283,26,,association,Graduated College,361693,1667318614672,1667318252979,male,spaceColony,1,English ,choice,63254db937c17e8e9200fd54,636141e102fc2a420c55d3ac,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,89958,0
283,26,,association,Graduated College,361693,1667318614672,1667318252979,male,spaceColony,1,English ,justification,63254db937c17e8e9200fd54,636141e102fc2a420c55d3ac,62e8e1ca5c8e225c556e0af8,one plant is dependent of the other and needed for survival ,32453,1
283,26,,association,Graduated College,361693,1667318614672,1667318252979,male,spaceColony,1,English ,relation,63254db937c17e8e9200fd54,636141e102fc2a420c55d3ac,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",43742,2
283,26,,association,Graduated College,361693,1667318614672,1667318252979,male,spaceColony,1,English ,ralocrop,63254db937c17e8e9200fd54,636141e102fc2a420c55d3ac,62e8e1ca5c8e225c556e0af8,intervention,22621,3
222,21,,association,Graduated High-school,189269,1667318436226,1667318246957,male,spaceColony,1,English,choice,5ef08aa7177a735c78ffbf40,636141e3cb22a530b619fd4e,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,50646,0
222,21,,association,Graduated High-school,189269,1667318436226,1667318246957,male,spaceColony,1,English,justification,5ef08aa7177a735c78ffbf40,636141e3cb22a530b619fd4e,62e8e1ca5c8e225c556e0af8,I think it is worth cultivating both crops despite the higher energy requirements as it will increase the likelihood people get the necessary food ,85183,1
222,21,,association,Graduated High-school,189269,1667318436226,1667318246957,male,spaceColony,1,English,relation,5ef08aa7177a735c78ffbf40,636141e3cb22a530b619fd4e,62e8e1ca5c8e225c556e0af8,Cultivation of ralocrop is easy and cheap.,18222,2
222,21,,association,Graduated High-school,189269,1667318436226,1667318246957,male,spaceColony,1,English,ralocrop,5ef08aa7177a735c78ffbf40,636141e3cb22a530b619fd4e,62e8e1ca5c8e225c556e0af8,association,10772,3
234,47,,intervention,Graduated College,191438,1667318449337,1667318257899,female,spaceColony,1,"English, Welsh",choice,5e2c8f69cad44b2bc5ce9a34,636141ececd3bc071056fe29,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,47058,0
234,47,,intervention,Graduated College,191438,1667318449337,1667318257899,female,spaceColony,1,"English, Welsh",justification,5e2c8f69cad44b2bc5ce9a34,636141ececd3bc071056fe29,62e8e1ca5c8e225c556e0af8,"A constant supply is necessary.  Also, the survival of the colonists depends upon it.",51852,1
234,47,,intervention,Graduated College,191438,1667318449337,1667318257899,female,spaceColony,1,"English, Welsh",relation,5e2c8f69cad44b2bc5ce9a34,636141ececd3bc071056fe29,62e8e1ca5c8e225c556e0af8,Ralocrop does not grow on Xelifan-3.,38152,2
234,47,,intervention,Graduated College,191438,1667318449337,1667318257899,female,spaceColony,1,"English, Welsh",ralocrop,5e2c8f69cad44b2bc5ce9a34,636141ececd3bc071056fe29,62e8e1ca5c8e225c556e0af8,intervention,15232,3
271,51,,observation,Higher degree,233490,1667318548585,1667318315095,male,spaceColony,1,English,choice,5ec96e3609117f0a67231842,636141e4dd6f567ec512fe84,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,51940,0
271,51,,observation,Higher degree,233490,1667318548585,1667318315095,male,spaceColony,1,English,justification,5ec96e3609117f0a67231842,636141e4dd6f567ec512fe84,62e8e1ca5c8e225c556e0af8,"It looks like xeliherb grows well when its beside ralocrop. Even though its costly to maintain ralocrop, it's important that the colonists survive and flourish. This is guaranteed if xeliherb grows. And we know it grows well beside ralocrop.",107838,1
271,51,,observation,Higher degree,233490,1667318548585,1667318315095,male,spaceColony,1,English,relation,5ec96e3609117f0a67231842,636141e4dd6f567ec512fe84,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",33912,2
271,51,,observation,Higher degree,233490,1667318548585,1667318315095,male,spaceColony,1,English,ralocrop,5ec96e3609117f0a67231842,636141e4dd6f567ec512fe84,62e8e1ca5c8e225c556e0af8,association,20840,3
298,58,,association,Graduated College,558333,1667318840695,1667318282362,male,spaceColony,1,english,choice,62ef104b5e9352c2ead31fde,636141fe320f526c5a14d15a,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,109451,0
298,58,,association,Graduated College,558333,1667318840695,1667318282362,male,spaceColony,1,english,justification,62ef104b5e9352c2ead31fde,636141fe320f526c5a14d15a,62e8e1ca5c8e225c556e0af8,"It's really an impossible to answer question without more information. If water and energy are available, then I'd cultivate both to greatly improve the yields on the one i need. If we are talking about a planet where water is not found, then I'd only cultivate the one plant. It all depends on what is available",231687,1
298,58,,association,Graduated College,558333,1667318840695,1667318282362,male,spaceColony,1,english,relation,62ef104b5e9352c2ead31fde,636141fe320f526c5a14d15a,62e8e1ca5c8e225c556e0af8,"Cultivation of ralocrop is costly (water, energy resources).",119287,2
298,58,,association,Graduated College,558333,1667318840695,1667318282362,male,spaceColony,1,english,ralocrop,62ef104b5e9352c2ead31fde,636141fe320f526c5a14d15a,62e8e1ca5c8e225c556e0af8,association,46415,3
303,30,,observation,Graduated High-school,732212,1667319258821,1667318526609,male,spaceColony,1,English,choice,5fa154fd4cbe97227182aff7,636141ff491b6bc199192d42,62e8e1ca5c8e225c556e0af8,both xeliherb and ralocrop,498149,0
303,30,,observation,Graduated High-school,732212,1667319258821,1667318526609,male,spaceColony,1,English,justification,5fa154fd4cbe97227182aff7,636141ff491b6bc199192d42,62e8e1ca5c8e225c556e0af8,I feel like the sacrifice of resources would be beneficial for the colonists' future.,56707,1
